RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021
97610,8898,94158,Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759360,762020,762964,766454,770173,774691,782474,791479,802062,810756,815479,819596,823492,828496,832776,833330,835165,837673,835658,828913,820068,815763,815042,819369,822607,829945,835866,848684,854156,859282,862495,870517,875947,876473,879355,873016,867220,850012,844347,836863,837866,828545,819588,809454,803449,800595,798539,798655,801441,801967,799962,789297,779317,777850,782731,785574,786885,791268,795700,804019,806923,814574,812004,814509,811826,813455,809141,811713,812264,810994,802688,790911,781246,773787,772068,774735,778969,777954,776717,773068,772750,773160,777251,781822,784363,791883,803403,812637,820629,827646,841207,856378,873829,889123,900622,912647,934365,944915,955467,962358,979284,1001270,1018857,1040731,1051230,1058266,1062163,1076819,1089015,1109443,1124915,1143762,1155682,1160950,1167807,1159179,1157657,1162491,1189609,1204356,1210418,1218334,1232465,1251924,1260440,1275235,1294011,1319690,1344011,1360353,1361677,1369139,1382505,1385086,1375737,1353065,1345159,1332572,1314396,1295665,1287985,1289922,1296201,1296115,1293637,1290642,1289514,1293658,1300459,1307761,1318909,1331847,1341434,1344486,1346745,1348790,1347646,1350759,1366779,1386863,1393944,1405492,1412472,1424014,1421312,1419415,1412050,1403617,1410422,1416103,1419103,1410989,1420146,1427171,1435942,1432959,1437857,1452001,1466874,1485708,1488457,1491177,1486677,1487941,1481123,1472754,1463480,1459856,1456171,1444599,1433281,1418129,1406612,1392945
97998,8983,95130,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,284850,284656,284873,285159,285880,286623,286790,287462,288085,289806,291715,294123,297161,300274,303540,306831,310043,313534,318297,323096,328503,332657,337552,342118,345558,348849,351727,355752,359524,363468,367212,370742,374333,377795,379299,380581,382848,386413,389926,391261,393490,396149,400105,402754,404932,407751,412844,418796,425191,431538,438592,448512,458131,469661,479183,492547,506255,521033,536174,550295,563050,571330,578796,583207,585737,583711,581963,578582,574111,567894,559383,552743,546010,544536,544012,546865,552460,559381,564988,567454,569226,571923,574725,574350,574503,574556,574844,571619,564992,559653,556421,556628,559729,562555,566427,571767,578960,584497,588775,595995,606072,618395,629052,640042,648481,659630,672259,685351,696285,706631,722099,733812,744960,749035,755488,760514,765364,767950,768237,769742,773078,776929,774115,771922,770422,774284,777441,776933,780727,782718,785433,786393,785170,785719,787763,789740,789402,787153,786630,789793,791354,790785,787311,779259,768753,755708,746391,743455,742212,738997,731566,726802,716747,708995,701951,707099,715999,727960,725800,723176,720454,727275,734780,734776,739507,746205,759551,763543,766743,767524,782081,787315,791807,780146,773235,770152,774556,776062,768339,761363,756177,749913,742541,735924,730106,733705,734443,739609,733574,727032,727738,726824,726959,729656,735239,748397,759142,769730,781102,789927,802721,818257,836399,854459,870081,880630,893376,904759,924831,943481,957043,966190,972547,984917,985436,997048,1009901,1031663,1038122,1040293,1038883,1043313,1057329,1069334,1087944,1096280,1112746,1117083,1121580,1124836,1139988,1150615,1162452,1163532,1167790,1176697,1185144,1194286,1199593,1209979,1219082,1223115,1228040,1241904,1245220,1251264,1240931,1240662,1232003,1234099,1238153,1246597,1254559,1265212,1268894,1274897,1283181,1298700,1323173,1355701,1402674,1447538,1485952,1517946,1548486,1580105,1610700,1629442,1658311,1682179,1705932,1690718,1658167,1617715,1588434,1558096,1526918,1495449,1469367,1458949,1462170,1462364,1455198,1437549,1431582,1424680,1422390,1424232,1436222,1454616,1472572,1480936,1472355,1466888,1465768,1486633,1503246,1524200,1538415,1551023,1556379,1557088
97842,9118,94708,Zip,CA,CA,Berkeley,San Francisco-Oakland-Hayward,Alameda County,290557,290735,291208,291327,292263,293045,294467,295178,296105,296815,296963,297499,298187,299173,299939,302143,303737,304991,306104,308920,311415,313523,316338,319812,323170,327009,330703,334243,337080,340593,343952,345730,348308,351648,356379,359493,362330,364215,366069,367266,368666,372386,374077,378273,381524,387754,392041,395629,400923,406390,412167,418086,427483,435369,445073,452160,461200,467175,472410,480966,488384,496968,504982,513320,518400,520414,522290,523429,523907,523665,525396,525567,524900,525106,527100,531504,535696,541179,544393,548406,551678,556790,563984,570230,576533,579309,580334,579647,579556,580839,584637,590566,597530,604353,607744,611717,616380,623244,631922,639489,647746,656629,666890,674234,681271,687504,696419,705117,713894,723575,733329,745640,757028,765993,772061,778579,783877,788710,787910,788120,785456,788656,788763,786863,780584,774303,766843,763143,760804,763552,768454,773598,778599,771006,765456,759673,759774,758974,760058,763133,766763,763469,758536,748159,743134,740718,738156,738492,739243,739790,741483,736371,730635,720577,713890,713090,710925,714515,717775,717071,712786,716611,719670,722851,719315,726013,734308,744897,754025,761164,767143,772039,777066,774348,766750,755700,749165,740811,735808,726548,721088,714016,708187,700994,692099,682499,684323,694160,709785,717103,716842,715522,711057,708333,705348,707570,716811,733044,742134,750987,755143,769010,782779,796821,812448,826796,848058,868362,890140,903862,912898,914458,917897,925533,940685,958661,973363,987574,992950,998862,997976,1000943,1004217,1015140,1024963,1032982,1040344,1046973,1057380,1068468,1088202,1103778,1118303,1132444,1157744,1185323,1214703,1230770,1239643,1251386,1263846,1279531,1281598,1294055,1308651,1322195,1332629,1339665,1343548,1353812,1365967,1377408,1381972,1385035,1393694,1396301,1397001,1405987,1410488,1412646,1417527,1421132,1432084,1445256,1466279,1482446,1495986,1512288,1532474,1538333,1526902,1510141,1498777,1503421,1504091,1493967,1477197,1469309,1464132,1464880,1473749,1490266,1509339,1521487,1530679,1535340,1539733,1555378,1577654,1586788,1591203,1587223,1583587,1579647,1584080,1598689,1613808,1625881,1639415,1650171,1659110,1676846
97695,9500,94305,Zip,CA,CA,Stanford,San Jose-Sunnyvale-Santa Clara,Santa Clara County,889953,887237,885073,880249,877671,877668,880005,882395,885890,895623,905927,917659,936647,958905,983797,998907,1011094,1022432,1028708,1037316,1038551,1039681,1044160,1056383,1060035,1061763,1055716,1065227,1075795,1083577,1095487,1106926,1136451,1151465,1159515,1148780,1132828,1113188,1104060,1107526,1120966,1137881,1161929,1182518,1189322,1192740,1201906,1221570,1252699,1283063,1309716,1316850,1313124,1321569,1312533,1315618,1311252,1339163,1372686,1413820,1450334,1481933,1505652,1530190,1549594,1550301,1556617,1559428,1583411,1572804,1550052,1506519,1480671,1470853,1478978,1489930,1504038,1517832,1533691,1533663,1525317,1517927,1515331,1514417,1502560,1478500,1451603,1428416,1421661,1419952,1421628,1434686,1443636,1459321,1463719,1481458,1494996,1525153,1542894,1555630,1547207,1539392,1526431,1519345,1518100,1536958,1565655,1591631,1614754,1632888,1661385,1690611,1722200,1752884,1794188,1831001,1861578,1866610,1882861,1894633,1915906,1917187,1908679,1899276,1903946,1914771,1913785,1899794,1891880,1887695,1874807,1867975,1863928,1873412,1884375,1886905,1881090,1865718,1862083,1862086,1863607,1858574,1849695,1828502,1805860,1783563,1768874,1761860,1762108,1763842,1759970,1768312,1765323,1767746,1761486,1777785,1770596,1766507,1737919,1739760,1729755,1732431,1723547,1703631,1693366,1694244,1715795,1719836,1737667,1750368,1789917,1792926,1804457,1790875,1799611,1810635,1830986,1833884,1818117,1803014,1798964,1788457,1771982,1759206,1749422,1761455,1762982,1780000,1774116,1771098,1777654,1788885,1797862,1815871,1845251,1892485,1940413,1979362,2013180,2042283,2079784,2127777,2176767,2235898,2296033,2352169,2397601,2447107,2497758,2551468,2593694,2599317,2600634,2603636,2610726,2608297,2600987,2604387,2598107,2572022,2551205,2546202,2570287,2593167,2631956,2659111,2698914,2721480,2738246,2750241,2778554,2783548,2776803,2725832,2679210,2655763,2647063,2645026,2628441,2625923,2630354,2628350,2620927,2641740,2645854,2677342,2702113,2753220,2772080,2786740,2790433,2803849,2813531,2832644,2844680,2860667,2888953,2922681,2952565,2981834,3030949,3088889,3158645,3221254,3290478,3354816,3408553,3426628,3462209,3496912,3520355,3489494,3454095,3404247,3350636,3280836,3215685,3161020,3122194,3128960,3125154,3115937,3099917,3095396,3114147,3154993,3209570,3257577,3285826,3306583,3322259,3324802,3322582,3321162,3329739,3352401,3353488,3340200,3313555,3299328,3296527,3293454
97869,10041,94925,Zip,CA,CA,Corte Madera,San Francisco-Oakland-Hayward,Marin County,437762,436453,435224,432728,430192,428999,428603,429097,429721,431159,433242,435352,438271,441269,444552,447182,450995,453538,455558,457494,460753,464956,468417,471453,472704,475265,479409,487204,494172,501458,508182,514990,520060,523577,527617,534488,543713,551825,557808,560878,565816,571849,581915,590645,601540,610884,623508,634961,647724,659373,670230,682597,697099,712238,724211,736139,746955,759011,767289,776972,785975,796194,806262,813654,815264,813849,811705,810163,810756,814640,822165,826329,824730,823386,823925,828295,833482,842440,854076,868467,877910,882162,881009,880378,885346,889637,894892,896234,900194,900374,902275,900588,903432,906670,914431,926391,941781,955025,965909,975342,987492,1000173,1009256,1021119,1033367,1049582,1063685,1073819,1083050,1094562,1108307,1123784,1138971,1158862,1177804,1191798,1201454,1209711,1221681,1230202,1224842,1221902,1221856,1231567,1229058,1217291,1205054,1195682,1191792,1190306,1184912,1185902,1192839,1194836,1188356,1174531,1173373,1178580,1186689,1198096,1204479,1207556,1208402,1202389,1200409,1204111,1217548,1217239,1203918,1192222,1187387,1186852,1173519,1154028,1127597,1107052,1088179,1071154,1046703,1042966,1040523,1036531,1013122,983725,975137,974717,987402,998451,1002230,999474,999072,994993,999551,994792,1001719,1004280,998853,993172,980545,967228,961946,962830,965870,954823,940807,935068,933239,932204,936702,934396,931017,921083,907893,895137,882583,883882,889775,903953,918881,933960,927723,925220,928608,952752,976972,996447,1014874,1027458,1031829,1026164,1024014,1029004,1049447,1062891,1077466,1082061,1086996,1090574,1097091,1107403,1122477,1128708,1124590,1118666,1123201,1141147,1158680,1165368,1172262,1183212,1190970,1195711,1199497,1218223,1238273,1257313,1269543,1279349,1282876,1288340,1291962,1291241,1294819,1300749,1307276,1313634,1321169,1330992,1328602,1322147,1313167,1319999,1331688,1354179,1368396,1378530,1389546,1394451,1405138,1405763,1418282,1427635,1448732,1458892,1465730,1463159,1463534,1467973,1467767,1465248,1450176,1446716,1445488,1452691,1451171,1449744,1449172,1443145,1437639,1437703,1445492,1449840,1438491,1430025,1424927,1431319,1431018,1429595,1424816,1438268,1454363,1468885,1471808,1479684,1504166,1522147,1533932,1533041,1539165,1547694,1558905,1559253
97874,10466,94930,Zip,CA,CA,Fairfax,San Francisco-Oakland-Hayward,Marin County,274369,274038,273922,273425,272967,273099,273317,274495,275357,276956,277934,279282,280923,282576,284212,285773,288338,290125,292354,293277,294942,295599,297499,299190,300810,302888,305143,308465,310510,312754,314702,317540,320655,323881,326625,328905,330563,332553,334738,337312,340234,344252,348130,351104,353909,358184,364078,371303,380100,388072,395090,399389,404238,408593,414065,420413,426158,431378,435535,441177,447499,454713,460609,467322,472509,476905,478780,482137,487202,492984,497807,499059,496405,492890,492049,495238,499123,504591,512258,517238,519210,518432,519244,522227,528365,534303,539584,539663,540707,540113,541639,543878,548726,552922,557208,562137,568602,574406,579578,588120,598032,609322,614967,622271,629221,640828,650664,657177,662604,669458,679031,686243,692737,699016,707715,712646,716129,717247,721452,726752,726410,727216,726870,731657,730895,726663,722171,720864,723866,725001,722723,721289,725343,725760,723130,715628,717983,722297,729214,734278,734914,738953,741624,742442,738893,738251,739861,737140,723408,714020,706296,701591,692305,679720,666125,653037,642406,635606,627660,628463,629253,626292,614541,602046,597666,594813,598374,603353,607443,604675,603801,600830,603580,603779,608934,612312,607885,604110,596085,590853,589507,587029,580227,563537,549274,541472,538118,533735,534568,534110,533086,527010,517379,517982,524196,543141,557767,573108,583242,591941,595703,602326,614475,632836,651966,662042,671597,675636,679845,676734,678923,690051,708088,721192,729890,733913,738733,742505,745080,745741,748779,751283,753906,753690,754436,757608,761697,764803,770194,778900,787782,795987,802866,814107,822652,828369,830679,832789,833210,832323,828649,822243,817327,816595,821483,830373,834898,837871,839713,846233,852659,864501,877665,896367,908843,918317,918624,913031,912955,916163,918713,914712,915984,919405,920188,912828,908292,907877,912583,916294,918720,922897,926724,932612,929834,925733,923622,926891,935106,943555,948248,948713,944290,937071,931756,924119,925310,926142,933948,945879,957256,964678,970495,981469,995662,1010229,1023146,1037806,1048298,1059064,1063301,1062806
97879,10661,94939,Zip,CA,CA,Larkspur,San Francisco-Oakland-Hayward,Marin County,452959,450633,450942,451043,452453,453646,454789,455851,456180,457479,459400,462954,467034,473233,477453,481059,485234,489479,493640,497648,505938,513251,521437,526402,531082,536161,542738,551360,557085,563980,572238,582154,587401,592867,594834,599544,603275,608226,613182,615045,617769,623530,630924,639861,649446,660371,676318,692186,711760,726583,739818,752380,767156,779561,792532,804317,817938,830745,840547,852578,863343,879007,894948,911275,922176,929201,930926,929939,930110,933637,941461,943566,940571,935507,934101,938781,945038,956864,970513,987581,998223,1003048,1002893,1004858,1012196,1018301,1022645,1019708,1022088,1020348,1023880,1023363,1028413,1031828,1037336,1048977,1064580,1079240,1090125,1099311,1109714,1122810,1131771,1143616,1155874,1172630,1188860,1197307,1206391,1219733,1239309,1264067,1286257,1309621,1330772,1348431,1362832,1378647,1399141,1418677,1422090,1427516,1434397,1446053,1444389,1433705,1422940,1417431,1420416,1428888,1430608,1434165,1440255,1437757,1428396,1417415,1426457,1441931,1458140,1471930,1475238,1466834,1456931,1447514,1452277,1467350,1483735,1488001,1470432,1457227,1443887,1438793,1422391,1408413,1383169,1359202,1325427,1290230,1256101,1231243,1213028,1190071,1163469,1128963,1115200,1105058,1115256,1123896,1127774,1124673,1120337,1119506,1126254,1128642,1137163,1144200,1138654,1130877,1108170,1086961,1077601,1078038,1081280,1069873,1052050,1039675,1028708,1019099,1019459,1016201,1017706,1014008,1004705,993603,980094,979742,985888,1001745,1019895,1036619,1031327,1031266,1036637,1060112,1083812,1104878,1131643,1156750,1174259,1176821,1180639,1191843,1220996,1241287,1258683,1265512,1275441,1284396,1292896,1301078,1317333,1327370,1329570,1329250,1338045,1358045,1375896,1386278,1394974,1407476,1415931,1420966,1419182,1436296,1452134,1470400,1479710,1491823,1504933,1513847,1518668,1515898,1517767,1524341,1535536,1542371,1551897,1557644,1560037,1554729,1546209,1552508,1567427,1593574,1613950,1630967,1644455,1651665,1662841,1674316,1685359,1692903,1705345,1718988,1728446,1732115,1733559,1741515,1750235,1759969,1756158,1755395,1754869,1760960,1760021,1755071,1748619,1736449,1726725,1720588,1721522,1724228,1714954,1701406,1690125,1693110,1699399,1705742,1708169,1728516,1751420,1774361,1782725,1790529,1812456,1835299,1855208,1860509,1864466,1868484,1875918,1871102
97939,10678,95033,Zip,CA,CA,Lexington Hills,San Jose-Sunnyvale-Santa Clara,Santa Clara County,376090,375038,375533,377524,379615,382031,383309,385524,386926,387942,388711,390150,393899,398786,403287,403806,406638,408917,413458,415811,419729,424140,429692,434048,435537,437630,439390,444384,445453,446612,448102,451961,456479,459900,461409,462428,462811,464234,466540,468748,471746,476904,479831,482215,482636,488439,497289,510236,523050,533062,542481,553289,565016,577028,591471,607660,624340,635567,646192,652973,664336,675410,686150,693739,701201,704627,706788,707610,708020,706683,703469,702216,696052,693171,690090,690450,689538,690790,692920,694138,695730,699403,703634,706236,709979,712142,716573,719548,721930,724946,728547,733399,735930,737470,739406,744358,750955,759426,765299,771980,780025,788531,793674,798204,806287,819309,834093,847645,858481,866917,876311,887789,898518,909926,921286,932078,939610,944783,949816,952384,957703,960350,960142,955409,950215,941502,934187,930972,935453,936948,929859,923764,915081,914510,916421,916851,920886,924212,930328,930663,927926,927379,931863,931481,930387,921649,918885,919844,918850,915203,909347,907940,901689,890809,877328,872707,873971,876923,867515,854687,841319,836184,830562,819240,811792,810230,818792,821049,819078,817662,825456,834908,842789,844053,847722,851409,853012,850112,840932,834162,826191,818253,807200,797315,789634,786921,778816,777380,775592,779472,780145,780986,784134,789919,795437,799291,802650,806976,817556,823548,827050,823016,827409,834782,843732,849997,860284,875079,889140,894812,898867,907833,924437,944219,952249,957105,962987,971725,974687,974662,972130,979489,987232,991552,989544,987722,993782,1001740,1004066,1003005,1008118,1010977,1027624,1035493,1047119,1053751,1064164,1072461,1080768,1087941,1099753,1111775,1119740,1129092,1123439,1123529,1117320,1119975,1118883,1124224,1126482,1128885,1126282,1124037,1118680,1115745,1115107,1120316,1128702,1138836,1150879,1158302,1166543,1174427,1189592,1203423,1222189,1233440,1251428,1258733,1258830,1245992,1234155,1227428,1226057,1224338,1218831,1217746,1209603,1211924,1210562,1211716,1205973,1197875,1198111,1199367,1200836,1202325,1209795,1218247,1229330,1234824,1238912,1244977,1259263,1280774,1295195,1307503,1317245,1327572,1334176,1338709
97844,11019,94710,Zip,CA,CA,Berkeley,San Francisco-Oakland-Hayward,Alameda County,181686,180252,179163,177480,175258,173401,171351,170036,169073,168711,170028,172152,174375,176174,177615,177827,179786,181410,185034,188190,190818,192302,191286,190182,188909,188880,189281,191164,192138,193841,194130,194529,196204,198142,201476,202645,204588,205858,207942,210677,214286,217894,219447,221040,221298,224972,227223,233203,239970,248312,254812,258762,262383,266455,273358,281549,290937,296072,301182,302816,302080,299821,300859,305008,308799,309453,309651,309612,311241,315096,318941,322450,324817,326599,326452,326674,328953,335385,342405,348716,352359,353749,355342,357579,361169,366840,373126,378193,379447,378883,377030,376306,375816,378855,383214,389192,395658,399597,404439,408661,416926,425328,436475,446338,457261,463914,470855,476227,482498,489563,496259,505163,512886,519492,521226,521488,522239,526461,529121,531781,530417,533128,533083,532356,528804,527472,527705,530413,530154,531071,529717,529567,529484,524828,522787,520644,517598,511223,505284,499895,496678,489493,485863,478429,475987,472893,469298,465728,463685,461742,461088,460721,462424,460430,454857,452580,450438,453827,457682,459551,462476,469044,473064,473021,466990,469587,477137,487606,493929,494602,493920,493968,494878,492785,489796,489895,493991,496086,494742,488464,485284,483161,480898,474355,465016,456496,455904,455644,457214,454299,451618,448546,444068,441547,440057,444892,452614,462442,468982,475146,480078,486358,494680,506335,522055,534572,550065,564041,581011,596004,604934,611523,616207,627704,640303,651272,656358,664880,668305,670872,667459,666364,670397,673813,677898,678902,683724,689406,696764,701203,711423,721284,731043,737164,744568,762097,781070,796158,798499,801284,805551,815599,815028,817667,822320,830773,833050,827625,820824,823517,832305,844779,851814,857115,869008,878567,885591,895213,905224,915215,926047,933166,944298,952926,969078,982075,992402,1003077,1017040,1019491,1021013,1022930,1029236,1030514,1026910,1017694,1010483,1006623,1009720,1014098,1021997,1031685,1041424,1044448,1044517,1045327,1051031,1067788,1085311,1100199,1107651,1113316,1115178,1120415,1125678,1135853,1145365,1156445,1163791,1164592,1161418,1158777
97778,11099,94572,Zip,CA,CA,Rodeo,San Francisco-Oakland-Hayward,Contra Costa County,150862,148880,147965,146389,146471,146807,147684,148677,149928,150257,150388,150474,151137,152908,154454,155748,155069,154431,153440,153399,153415,154629,155778,157196,157201,157639,158552,160739,162819,164475,165557,165170,164701,164896,166299,167694,170026,172144,173832,173246,172899,173348,174851,176570,177978,179517,180993,182609,185094,187185,190067,192328,195452,197937,200356,202919,205952,208349,210442,212791,215685,218734,221378,224344,226745,228581,229934,231489,232983,234902,237772,240336,242095,243839,245838,248592,250892,254354,258197,261114,263941,267168,270659,274542,277680,280549,282232,285750,291795,297684,301641,306084,311552,317973,322592,327908,333516,340573,348543,355573,358963,361620,366283,373140,379994,384848,391447,398313,405690,411829,417482,422900,430003,439639,448842,456006,460145,464764,466233,464340,463118,465529,468928,471794,472369,470957,469203,467286,468199,468295,472215,477222,481946,482494,482039,479077,475897,471577,464013,451584,438770,430330,424393,417784,408452,399348,389160,378863,371518,363754,359826,358876,360374,359860,353094,345083,337189,331027,325883,324001,321777,324594,329488,338953,343401,344804,345975,348096,351299,352713,358352,364810,369400,368643,365609,361329,357868,354542,352307,354833,359061,366793,368339,366581,364679,362427,356058,348067,343162,342939,345024,342693,338572,331594,327578,323494,317861,312508,312335,311037,309517,304423,300717,296604,295613,293694,292644,290362,291069,292423,292386,290631,286458,282922,280625,280205,278304,276127,271925,271804,272939,276087,278267,281821,286787,293346,296689,300899,304137,310703,318073,322910,325163,325071,323602,323312,324264,326625,328904,328123,327068,323075,320741,318694,318632,320947,326007,330261,331841,332494,335861,341185,344708,349193,354176,361694,367058,367957,369287,374193,381633,385399,386177,386904,393411,401794,408757,411519,416771,424816,431178,430961,431786,434956,439571,445445,451405,456734,458208,460104,462854,466218,464669,462697,458344,460263,465643,470047,467984,463490,463361,467371,469052,470023,475637,484650,495009,500877,504575,509146,518660,531157
97987,11309,95119,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,222132,221280,220888,220065,219641,219376,219258,219787,220338,221454,222392,223662,225303,227511,229872,232006,234067,236466,238998,241218,243616,245690,248854,252138,254858,257118,259077,262086,265188,267869,270814,273554,277163,280321,282343,283634,285612,288628,291782,294289,296853,300119,303456,306421,308343,311121,315032,320061,325298,329995,334816,339305,343931,350158,356553,364847,372716,381378,390449,399842,408629,415138,420709,425511,429563,430238,430230,428972,428701,426223,421668,416309,411626,410349,411518,413869,417335,420389,424029,426245,427273,429004,431588,432959,433732,434576,434533,434046,431830,431865,431752,433352,436727,440103,443712,448224,454084,459055,463089,468457,474986,482628,488997,496166,501885,509655,518981,529021,538733,547765,560536,570410,580150,585973,594377,601694,608201,612817,615049,617931,620436,622764,619189,617242,616765,619917,620961,619269,621219,622343,623556,622494,620131,620064,622465,623883,624074,621639,620884,620601,618973,614609,607556,596458,583959,568967,556662,547697,539023,528772,517813,510329,499608,490711,483404,486073,491079,498177,494963,492332,488329,491937,494816,492717,493385,495822,504389,506352,507497,506503,514985,517552,520870,512653,507222,504934,508969,510372,503643,496431,490906,485046,478771,473521,468993,471673,471821,473938,466855,461997,462499,462920,463234,465128,468100,474937,480782,485836,492134,498788,509125,519025,528445,539167,549632,558209,568045,578809,593404,607481,618549,625274,630619,638420,641578,649548,657613,670810,675500,677264,672986,671151,672884,678283,686531,692102,701074,704359,708030,709533,718049,722461,737374,745919,757243,760799,765661,769732,773973,779645,785023,787655,789887,796022,792992,793244,790509,798818,801742,807168,810267,816108,820351,826790,830169,836540,843227,853132,863361,876198,894450,913903,934119,953477,973176,993426,1012886,1027199,1043882,1057618,1065672,1055708,1040472,1025221,1014026,998071,980468,963758,947760,942531,938117,932187,924034,917932,922876,924351,928365,933596,946398,959643,974253,980645,986761,995320,1008591,1027877,1040214,1055884,1068325,1082945,1092928,1103080
